Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
HP1507101_M13	HP1507101_M13.fastq	Conventional base calls	Illumina 1.5	763.0	32.8 kbp	0.0	43.0	49.0	94.36435124508519	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass
HP1507101_M14	HP1507101_M14.fastq	Conventional base calls	Illumina 1.5	2181080.0	93.7 Mbp	0.0	43.0	51.0	32.28124286834289	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_M15	HP1507101_M15.fastq	Conventional base calls	Illumina 1.5	355.0	15.2 kbp	0.0	43.0	49.0	96.90140845070422	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	warn	pass
HP1507101_M16	HP1507101_M16.fastq	Conventional base calls	Illumina 1.5	175104.0	7.5 Mbp	0.0	43.0	54.0	44.09036915204678	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_M17	HP1507101_M17.fastq	Conventional base calls	Illumina 1.5	499.0	21.4 kbp	0.0	43.0	51.0	97.59519038076152	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1507101_M18	HP1507101_M18.fastq	Conventional base calls	Illumina 1.5	578000.0	24.8 Mbp	0.0	43.0	54.0	50.2752234433211	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_M19	HP1507101_M19.fastq	Conventional base calls	Illumina 1.5	272.0	11.6 kbp	0.0	43.0	49.0	98.16176470588235	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass
HP1507101_M2	HP1507101_M2.fastq	Conventional base calls	Illumina 1.5	3397012.0	146 Mbp	0.0	43.0	52.0	43.09081661684612	43.0	43	pass	pass	pass	warn	pass	pass	pass	fail	warn	pass
HP1507101_M20	HP1507101_M20.fastq	Conventional base calls	Illumina 1.5	560714.0	24.1 Mbp	0.0	43.0	54.0	51.67479936939806	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_M21	HP1507101_M21.fastq	Conventional base calls	Illumina 1.5	298.0	12.8 kbp	0.0	43.0	49.0	97.31543624161074	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass
HP1507101_M22	HP1507101_M22.fastq	Conventional base calls	Illumina 1.5	110844.0	4.7 Mbp	0.0	43.0	55.0	56.705820793186824	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_M23	HP1507101_M23.fastq	Conventional base calls	Illumina 1.5	321.0	13.8 kbp	0.0	43.0	50.0	98.13084112149532	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	warn	pass
HP1507101_M24	HP1507101_M24.fastq	Conventional base calls	Illumina 1.5	361447.0	15.5 Mbp	0.0	43.0	52.0	28.34119192386649	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_M3	HP1507101_M3.fastq	Conventional base calls	Illumina 1.5	448.0	19.2 kbp	0.0	43.0	49.0	95.98214285714286	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	fail	pass
HP1507101_M4	HP1507101_M4.fastq	Conventional base calls	Illumina 1.5	1168086.0	50.2 Mbp	0.0	43.0	50.0	49.20841166153467	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_M5	HP1507101_M5.fastq	Conventional base calls	Illumina 1.5	325.0	13.9 kbp	0.0	43.0	49.0	96.92307692307692	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass
HP1507101_M6	HP1507101_M6.fastq	Conventional base calls	Illumina 1.5	60179.0	2.5 Mbp	0.0	43.0	53.0	64.9296266139351	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_M7	HP1507101_M7.fastq	Conventional base calls	Illumina 1.5	422.0	18.1 kbp	0.0	43.0	49.0	96.6824644549763	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	fail	pass
HP1507101_M8	HP1507101_M8.fastq	Conventional base calls	Illumina 1.5	318378.0	13.6 Mbp	0.0	43.0	54.0	47.85033212351594	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_M9	HP1507101_M9.fastq	Conventional base calls	Illumina 1.5	330.0	14.1 kbp	0.0	43.0	51.0	97.27272727272728	43.0	43	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
HP1507101_N1	HP1507101_N1.fastq	Conventional base calls	Illumina 1.5	1011234.0	43.4 Mbp	0.0	43.0	53.0	61.04808937506681	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1507101_N10	HP1507101_N10.fastq	Conventional base calls	Illumina 1.5	12847.0	552.4 kbp	0.0	43.0	55.0	72.76406943255235	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1507101_N11	HP1507101_N11.fastq	Conventional base calls	Illumina 1.5	350966.0	15 Mbp	0.0	43.0	52.0	27.992170181727005	43.0	43	pass	pass	pass	warn	fail	pass	pass	fail	warn	pass
HP1507101_N12	HP1507101_N12.fastq	Conventional base calls	Illumina 1.5	481715.0	20.7 Mbp	0.0	43.0	53.0	46.168960022936574	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_N13	HP1507101_N13.fastq	Conventional base calls	Illumina 1.5	388438.0	16.7 Mbp	0.0	43.0	55.0	46.28774819374365	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_N14	HP1507101_N14.fastq	Conventional base calls	Illumina 1.5	210300.0	9 Mbp	0.0	43.0	53.0	29.443176414645745	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_N15	HP1507101_N15.fastq	Conventional base calls	Illumina 1.5	403411.0	17.3 Mbp	0.0	43.0	52.0	34.15524401967155	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_N16	HP1507101_N16.fastq	Conventional base calls	Illumina 1.5	545664.0	23.4 Mbp	0.0	43.0	52.0	51.29306415019303	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_N17	HP1507101_N17.fastq	Conventional base calls	Illumina 1.5	409671.0	17.6 Mbp	0.0	43.0	53.0	45.69257155836224	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_N18	HP1507101_N18.fastq	Conventional base calls	Illumina 1.5	1147633.0	49.3 Mbp	0.0	43.0	53.0	44.792302082158066	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_N19	HP1507101_N19.fastq	Conventional base calls	Illumina 1.5	546187.0	23.4 Mbp	0.0	43.0	52.0	54.47139028576194	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1507101_N2	HP1507101_N2.fastq	Conventional base calls	Illumina 1.5	275505.0	11.8 Mbp	0.0	43.0	52.0	62.53671755339694	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1507101_N20	HP1507101_N20.fastq	Conventional base calls	Illumina 1.5	266378.0	11.4 Mbp	0.0	43.0	53.0	51.85404691927492	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_N21	HP1507101_N21.fastq	Conventional base calls	Illumina 1.5	2529003.0	108.7 Mbp	0.0	43.0	52.0	44.09505898940153	43.0	43	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
HP1507101_N22	HP1507101_N22.fastq	Conventional base calls	Illumina 1.5	62207.0	2.6 Mbp	0.0	43.0	53.0	62.66336585914768	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_N23	HP1507101_N23.fastq	Conventional base calls	Illumina 1.5	690167.0	29.6 Mbp	0.0	43.0	52.0	47.309725875173875	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_N24	HP1507101_N24.fastq	Conventional base calls	Illumina 1.5	42103.0	1.8 Mbp	0.0	43.0	53.0	63.66292188205116	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_N3	HP1507101_N3.fastq	Conventional base calls	Illumina 1.5	954739.0	41 Mbp	0.0	43.0	50.0	39.028141680381474	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_N4	HP1507101_N4.fastq	Conventional base calls	Illumina 1.5	946029.0	40.6 Mbp	0.0	43.0	51.0	57.89724787728593	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1507101_N5	HP1507101_N5.fastq	Conventional base calls	Illumina 1.5	308548.0	13.2 Mbp	0.0	43.0	54.0	47.07244174185779	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_N6	HP1507101_N6.fastq	Conventional base calls	Illumina 1.5	804676.0	34.6 Mbp	0.0	43.0	53.0	44.172118284547835	43.0	43	pass	pass	pass	warn	pass	pass	pass	fail	warn	pass
HP1507101_N7	HP1507101_N7.fastq	Conventional base calls	Illumina 1.5	114966.0	4.9 Mbp	0.0	43.0	54.0	36.77869978950298	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_N8	HP1507101_N8.fastq	Conventional base calls	Illumina 1.5	750085.0	32.2 Mbp	0.0	43.0	53.0	60.78534198770088	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1507101_N9	HP1507101_N9.fastq	Conventional base calls	Illumina 1.5	740564.0	31.8 Mbp	0.0	43.0	52.0	46.41243084117139	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O1	HP1507101_O1.fastq	Conventional base calls	Illumina 1.5	131404.0	5.6 Mbp	0.0	43.0	52.0	61.67011658701409	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_O10	HP1507101_O10.fastq	Conventional base calls	Illumina 1.5	552456.0	23.7 Mbp	0.0	43.0	53.0	39.83412755947215	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O11	HP1507101_O11.fastq	Conventional base calls	Illumina 1.5	589466.0	25.3 Mbp	0.0	43.0	52.0	50.42450667626349	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1507101_O12	HP1507101_O12.fastq	Conventional base calls	Illumina 1.5	917469.0	39.4 Mbp	0.0	43.0	54.0	56.240114328736155	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1507101_O13	HP1507101_O13.fastq	Conventional base calls	Illumina 1.5	608126.0	26.1 Mbp	0.0	43.0	51.0	47.461175099547184	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O14	HP1507101_O14.fastq	Conventional base calls	Illumina 1.5	78430.0	3.3 Mbp	0.0	43.0	55.0	52.61379574142547	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_O15	HP1507101_O15.fastq	Conventional base calls	Illumina 1.5	62108.0	2.6 Mbp	0.0	43.0	53.0	40.14297675017711	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O16	HP1507101_O16.fastq	Conventional base calls	Illumina 1.5	1971344.0	84.7 Mbp	0.0	43.0	51.0	39.04612790695871	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O17	HP1507101_O17.fastq	Conventional base calls	Illumina 1.5	482022.0	20.7 Mbp	0.0	43.0	51.0	45.958817533894056	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O18	HP1507101_O18.fastq	Conventional base calls	Illumina 1.5	510858.0	21.9 Mbp	0.0	43.0	53.0	33.93679996540235	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O19	HP1507101_O19.fastq	Conventional base calls	Illumina 1.5	845399.0	36.3 Mbp	0.0	43.0	54.0	38.37807251079166	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O2	HP1507101_O2.fastq	Conventional base calls	Illumina 1.5	568412.0	24.4 Mbp	0.0	43.0	53.0	37.01695934955316	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O20	HP1507101_O20.fastq	Conventional base calls	Illumina 1.5	193057.0	8.3 Mbp	0.0	43.0	53.0	52.962469965769024	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1507101_O21	HP1507101_O21.fastq	Conventional base calls	Illumina 1.5	7204.0	309.7 kbp	0.0	43.0	53.0	82.56524153248196	43.0	43	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
HP1507101_O22	HP1507101_O22.fastq	Conventional base calls	Illumina 1.5	334163.0	14.3 Mbp	0.0	43.0	53.0	57.64263565870304	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1507101_O23	HP1507101_O23.fastq	Conventional base calls	Illumina 1.5	271531.0	11.6 Mbp	0.0	43.0	54.0	40.44112376339757	43.0	43	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
HP1507101_O24	HP1507101_O24.fastq	Conventional base calls	Illumina 1.5	631810.0	27.1 Mbp	0.0	43.0	52.0	40.773860864112834	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O3	HP1507101_O3.fastq	Conventional base calls	Illumina 1.5	489222.0	21 Mbp	0.0	43.0	55.0	38.73115377931367	43.0	43	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
HP1507101_O4	HP1507101_O4.fastq	Conventional base calls	Illumina 1.5	580605.0	24.9 Mbp	0.0	43.0	53.0	38.46971418416326	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O5	HP1507101_O5.fastq	Conventional base calls	Illumina 1.5	255008.0	10.9 Mbp	0.0	43.0	53.0	46.423987513820656	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O6	HP1507101_O6.fastq	Conventional base calls	Illumina 1.5	821923.0	35.3 Mbp	0.0	43.0	52.0	34.552715229605205	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O7	HP1507101_O7.fastq	Conventional base calls	Illumina 1.5	405636.0	17.4 Mbp	0.0	43.0	52.0	47.41046600793374	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O8	HP1507101_O8.fastq	Conventional base calls	Illumina 1.5	1116680.0	48 Mbp	0.0	43.0	52.0	38.91460532225439	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_O9	HP1507101_O9.fastq	Conventional base calls	Illumina 1.5	1271281.0	54.6 Mbp	0.0	43.0	51.0	40.81094852175012	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_P1	HP1507101_P1.fastq	Conventional base calls	Illumina 1.5	1584973.0	68.1 Mbp	0.0	43.0	52.0	57.52286916894823	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1507101_P10	HP1507101_P10.fastq	Conventional base calls	Illumina 1.5	599762.0	25.7 Mbp	0.0	43.0	53.0	52.361770405445085	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1507101_P11	HP1507101_P11.fastq	Conventional base calls	Illumina 1.5	339197.0	14.5 Mbp	0.0	43.0	54.0	58.10395429910978	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1507101_P12	HP1507101_P12.fastq	Conventional base calls	Illumina 1.5	287554.0	12.3 Mbp	0.0	43.0	54.0	60.990379092794875	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_P14	HP1507101_P14.fastq	Conventional base calls	Illumina 1.5	557831.0	23.9 Mbp	0.0	43.0	54.0	43.48515242389765	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_P15	HP1507101_P15.fastq	Conventional base calls	Illumina 1.5	616928.0	26.5 Mbp	0.0	43.0	53.0	49.218005362529134	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_P16	HP1507101_P16.fastq	Conventional base calls	Illumina 1.5	4689.0	201.6 kbp	0.0	43.0	54.0	69.69503092343783	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_P17	HP1507101_P17.fastq	Conventional base calls	Illumina 1.5	482890.0	20.7 Mbp	0.0	43.0	52.0	48.27260070988062	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_P18	HP1507101_P18.fastq	Conventional base calls	Illumina 1.5	268375.0	11.5 Mbp	0.0	43.0	53.0	41.10479871511728	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_P19	HP1507101_P19.fastq	Conventional base calls	Illumina 1.5	128959.0	5.5 Mbp	0.0	43.0	53.0	44.81036608534495	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_P2	HP1507101_P2.fastq	Conventional base calls	Illumina 1.5	792852.0	34 Mbp	0.0	43.0	53.0	44.88677713747434	43.0	43	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
HP1507101_P20	HP1507101_P20.fastq	Conventional base calls	Illumina 1.5	47233.0	2 Mbp	0.0	43.0	55.0	75.25458895263904	43.0	43	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
HP1507101_P21	HP1507101_P21.fastq	Conventional base calls	Illumina 1.5	708190.0	30.4 Mbp	0.0	43.0	55.0	41.29594348043472	43.0	43	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
HP1507101_P22	HP1507101_P22.fastq	Conventional base calls	Illumina 1.5	4104.0	176.4 kbp	0.0	43.0	55.0	80.53118908382066	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1507101_P23	HP1507101_P23.fastq	Conventional base calls	Illumina 1.5	89892.0	3.8 Mbp	0.0	43.0	54.0	59.577048013171364	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_P24	HP1507101_P24.fastq	Conventional base calls	Illumina 1.5	19548.0	840.5 kbp	0.0	43.0	53.0	52.84939635768365	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_P3	HP1507101_P3.fastq	Conventional base calls	Illumina 1.5	1466777.0	63 Mbp	0.0	43.0	52.0	43.4201963429562	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_P4	HP1507101_P4.fastq	Conventional base calls	Illumina 1.5	887207.0	38.1 Mbp	0.0	43.0	51.0	47.27520480788999	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_P5	HP1507101_P5.fastq	Conventional base calls	Illumina 1.5	1430042.0	61.4 Mbp	0.0	43.0	51.0	38.79929150320297	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_P6	HP1507101_P6.fastq	Conventional base calls	Illumina 1.5	496172.0	21.3 Mbp	0.0	43.0	52.0	46.34826450022447	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_P7	HP1507101_P7.fastq	Conventional base calls	Illumina 1.5	126409.0	5.4 Mbp	0.0	43.0	54.0	37.52739124587648	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1507101_P8	HP1507101_P8.fastq	Conventional base calls	Illumina 1.5	53794.0	2.3 Mbp	0.0	43.0	54.0	68.60430531286016	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1507101_P9	HP1507101_P9.fastq	Conventional base calls	Illumina 1.5	79355.0	3.4 Mbp	0.0	43.0	52.0	41.93686598197971	43.0	43	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
HP1508501T2D_A1	HP1508501T2D_A1.fastq	Conventional base calls	Illumina 1.5	1851.0	79.5 kbp	0.0	43.0	48.0	95.73203673689898	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass
HP1508501T2D_A10	HP1508501T2D_A10.fastq	Conventional base calls	Illumina 1.5	145850.0	6.2 Mbp	0.0	43.0	53.0	74.40492053027887	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1508501T2D_A11	HP1508501T2D_A11.fastq	Conventional base calls	Illumina 1.5	810446.0	34.8 Mbp	0.0	43.0	52.0	54.33112872415528	43.0	43	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
HP1508501T2D_A12	HP1508501T2D_A12.fastq	Conventional base calls	Illumina 1.5	1573558.0	67.6 Mbp	0.0	43.0	51.0	56.71230324497919	43.0	43	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
HP1508501T2D_A13	HP1508501T2D_A13.fastq	Conventional base calls	Illumina 1.5	1268164.0	54.5 Mbp	0.0	43.0	49.0	57.1619763101809	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1508501T2D_A14	HP1508501T2D_A14.fastq	Conventional base calls	Illumina 1.5	903370.0	38.8 Mbp	0.0	43.0	50.0	68.51512015402243	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	pass	pass
HP1508501T2D_A15	HP1508501T2D_A15.fastq	Conventional base calls	Illumina 1.5	360185.0	15.4 Mbp	0.0	43.0	49.0	76.41124342201852	43.0	43	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
HP1508501T2D_A16	HP1508501T2D_A16.fastq	Conventional base calls	Illumina 1.5	78703.0	3.3 Mbp	0.0	43.0	51.0	81.00834783934539	43.0	43	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
HP1508501T2D_A17	HP1508501T2D_A17.fastq	Conventional base calls	Illumina 1.5	1417880.0	60.9 Mbp	0.0	43.0	51.0	68.63644224015161	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1508501T2D_A18	HP1508501T2D_A18.fastq	Conventional base calls	Illumina 1.5	148309.0	6.3 Mbp	0.0	43.0	42.0	54.552994086670395	43.0	43	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail
HP1508501T2D_A19	HP1508501T2D_A19.fastq	Conventional base calls	Illumina 1.5	1071279.0	46 Mbp	0.0	43.0	50.0	72.73575889988955	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1508501T2D_A2	HP1508501T2D_A2.fastq	Conventional base calls	Illumina 1.5	110207.0	4.7 Mbp	0.0	43.0	50.0	68.4575389948007	43.0	43	pass	pass	pass	fail	fail	pass	pass	warn	warn	pass
HP1508501T2D_A20	HP1508501T2D_A20.fastq	Conventional base calls	Illumina 1.5	839.0	36 kbp	0.0	43.0	49.0	85.22050059594756	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass
HP1508501T2D_A21	HP1508501T2D_A21.fastq	Conventional base calls	Illumina 1.5	393.0	16.8 kbp	0.0	43.0	50.0	88.80407124681933	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass
HP1508501T2D_A22	HP1508501T2D_A22.fastq	Conventional base calls	Illumina 1.5	188191.0	8 Mbp	0.0	43.0	47.0	53.4404993480259	43.0	43	pass	pass	pass	fail	fail	pass	pass	warn	fail	warn
HP1508501T2D_A23	HP1508501T2D_A23.fastq	Conventional base calls	Illumina 1.5	365980.0	15.7 Mbp	0.0	43.0	47.0	61.231885366654446	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1508501T2D_A24	HP1508501T2D_A24.fastq	Conventional base calls	Illumina 1.5	371385.0	15.9 Mbp	0.0	43.0	53.0	81.66178798898444	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1508501T2D_A3	HP1508501T2D_A3.fastq	Conventional base calls	Illumina 1.5	642935.0	27.6 Mbp	0.0	43.0	52.0	66.5778199954851	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
HP1508501T2D_A4	HP1508501T2D_A4.fastq	Conventional base calls	Illumina 1.5	57261.0	2.4 Mbp	0.0	43.0	52.0	90.5974397932275	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1508501T2D_A5	HP1508501T2D_A5.fastq	Conventional base calls	Illumina 1.5	3758.0	161.5 kbp	0.0	43.0	55.0	95.60936668440661	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1508501T2D_A6	HP1508501T2D_A6.fastq	Conventional base calls	Illumina 1.5	27510.0	1.1 Mbp	0.0	43.0	55.0	93.95129043984007	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1508501T2D_A7	HP1508501T2D_A7.fastq	Conventional base calls	Illumina 1.5	78707.0	3.3 Mbp	0.0	43.0	53.0	78.90911862985503	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
HP1508501T2D_A8	HP1508501T2D_A8.fastq	Conventional base calls	Illumina 1.5	2961545.0	127.3 Mbp	0.0	43.0	53.0	58.941613551461614	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
HP1508501T2D_A9	HP1508501T2D_A9.fastq	Conventional base calls	Illumina 1.5	153319.0	6.5 Mbp	0.0	43.0	49.0	47.81729596462278	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1508501T2D_B1	HP1508501T2D_B1.fastq	Conventional base calls	Illumina 1.5	170420.0	7.3 Mbp	0.0	43.0	51.0	45.15256425302195	43.0	43	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
HP1508501T2D_B10	HP1508501T2D_B10.fastq	Conventional base calls	Illumina 1.5	292829.0	12.5 Mbp	0.0	43.0	52.0	76.79249687603695	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1508501T2D_B11	HP1508501T2D_B11.fastq	Conventional base calls	Illumina 1.5	166601.0	7.1 Mbp	0.0	43.0	51.0	67.36461542182386	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1508501T2D_B12	HP1508501T2D_B12.fastq	Conventional base calls	Illumina 1.5	1599010.0	68.7 Mbp	0.0	43.0	50.0	56.603921888602095	43.0	43	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
HP1508501T2D_B13	HP1508501T2D_B13.fastq	Conventional base calls	Illumina 1.5	421698.0	18.1 Mbp	0.0	43.0	50.0	85.65438344298704	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1508501T2D_B14	HP1508501T2D_B14.fastq	Conventional base calls	Illumina 1.5	1886506.0	81.1 Mbp	0.0	43.0	53.0	54.92584724367893	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1508501T2D_B15	HP1508501T2D_B15.fastq	Conventional base calls	Illumina 1.5	1483453.0	63.7 Mbp	0.0	43.0	52.0	60.01716040873942	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1508501T2D_B16	HP1508501T2D_B16.fastq	Conventional base calls	Illumina 1.5	1059065.0	45.5 Mbp	0.0	43.0	52.0	65.18727308477797	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1508501T2D_B17	HP1508501T2D_B17.fastq	Conventional base calls	Illumina 1.5	1995538.0	85.8 Mbp	0.0	43.0	52.0	66.07368641865177	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
HP1508501T2D_B18	HP1508501T2D_B18.fastq	Conventional base calls	Illumina 1.5	1577520.0	67.8 Mbp	0.0	43.0	50.0	70.3855328330391	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
