run_accession	experiment_accession	library_name	submitted_ftp	sample_title	sample_accession
ERR1632273	ERX1702606	HP1508501T2D_L24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632273/HP1508501T2D_L24.fastq.gz	HP1508501T2D_L24	SAMEA4439281
ERR1632275	ERX1702608	HP1508501T2D_L4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632275/HP1508501T2D_L4.fastq.gz	HP1508501T2D_L4	SAMEA4439283
ERR1632276	ERX1702609	HP1508501T2D_L5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632276/HP1508501T2D_L5.fastq.gz	HP1508501T2D_L5	SAMEA4439284
ERR1632279	ERX1702612	HP1508501T2D_L8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632279/HP1508501T2D_L8.fastq.gz	HP1508501T2D_L8	SAMEA4439287
ERR1632280	ERX1702613	HP1508501T2D_L9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632280/HP1508501T2D_L9.fastq.gz	HP1508501T2D_L9	SAMEA4439288
ERR1632283	ERX1702616	HP1508501T2D_M11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632283/HP1508501T2D_M11.fastq.gz	HP1508501T2D_M11	SAMEA4439291
ERR1632285	ERX1702618	HP1508501T2D_M13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632285/HP1508501T2D_M13.fastq.gz	HP1508501T2D_M13	SAMEA4439293
ERR1632291	ERX1702624	HP1508501T2D_M19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632291/HP1508501T2D_M19.fastq.gz	HP1508501T2D_M19	SAMEA4439299
ERR1632292	ERX1702625	HP1508501T2D_M2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632292/HP1508501T2D_M2.fastq.gz	HP1508501T2D_M2	SAMEA4439300
ERR1632293	ERX1702626	HP1508501T2D_M20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632293/HP1508501T2D_M20.fastq.gz	HP1508501T2D_M20	SAMEA4439301
ERR1632296	ERX1702629	HP1508501T2D_M23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632296/HP1508501T2D_M23.fastq.gz	HP1508501T2D_M23	SAMEA4439304
ERR1632302	ERX1702635	HP1508501T2D_M7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632302/HP1508501T2D_M7.fastq.gz	HP1508501T2D_M7	SAMEA4439310
ERR1632303	ERX1702636	HP1508501T2D_M8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632303/HP1508501T2D_M8.fastq.gz	HP1508501T2D_M8	SAMEA4439311
ERR1632305	ERX1702638	HP1508501T2D_N1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632305/HP1508501T2D_N1.fastq.gz	HP1508501T2D_N1	SAMEA4439313
ERR1632312	ERX1702645	HP1508501T2D_N16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632312/HP1508501T2D_N16.fastq.gz	HP1508501T2D_N16	SAMEA4439320
ERR1632315	ERX1702648	HP1508501T2D_N19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632315/HP1508501T2D_N19.fastq.gz	HP1508501T2D_N19	SAMEA4439323
ERR1632316	ERX1702649	HP1508501T2D_N2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632316/HP1508501T2D_N2.fastq.gz	HP1508501T2D_N2	SAMEA4439324
ERR1632320	ERX1702653	HP1508501T2D_N23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632320/HP1508501T2D_N23.fastq.gz	HP1508501T2D_N23	SAMEA4439328
ERR1632328	ERX1702661	HP1508501T2D_N9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632328/HP1508501T2D_N9.fastq.gz	HP1508501T2D_N9	SAMEA4439336
ERR1632332	ERX1702665	HP1508501T2D_O12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632332/HP1508501T2D_O12.fastq.gz	HP1508501T2D_O12	SAMEA4439340
ERR1632337	ERX1702670	HP1508501T2D_O17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632337/HP1508501T2D_O17.fastq.gz	HP1508501T2D_O17	SAMEA4439345
ERR1632345	ERX1702678	HP1508501T2D_O24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632345/HP1508501T2D_O24.fastq.gz	HP1508501T2D_O24	SAMEA4439353
ERR1632354	ERX1702687	HP1508501T2D_P10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632354/HP1508501T2D_P10.fastq.gz	HP1508501T2D_P10	SAMEA4439362
ERR1632357	ERX1702690	HP1508501T2D_P14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632357/HP1508501T2D_P14.fastq.gz	HP1508501T2D_P14	SAMEA4439365
ERR1632361	ERX1702694	HP1508501T2D_P18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632361/HP1508501T2D_P18.fastq.gz	HP1508501T2D_P18	SAMEA4439369
ERR1632367	ERX1702700	HP1508501T2D_P23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632367/HP1508501T2D_P23.fastq.gz	HP1508501T2D_P23	SAMEA4439375
ERR1632368	ERX1702701	HP1508501T2D_P24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632368/HP1508501T2D_P24.fastq.gz	HP1508501T2D_P24	SAMEA4439376
ERR1632371	ERX1702704	HP1508501T2D_P5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632371/HP1508501T2D_P5.fastq.gz	HP1508501T2D_P5	SAMEA4439379
ERR1632378	ERX1702711	HP1509101_A11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632378/HP1509101_A11.fastq.gz	HP1509101_A11	SAMEA4439386
ERR1632380	ERX1702713	HP1509101_A13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632380/HP1509101_A13.fastq.gz	HP1509101_A13	SAMEA4439388
ERR1632382	ERX1702715	HP1509101_A15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632382/HP1509101_A15.fastq.gz	HP1509101_A15	SAMEA4439390
ERR1632383	ERX1702716	HP1509101_A16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632383/HP1509101_A16.fastq.gz	HP1509101_A16	SAMEA4439391
ERR1632384	ERX1702717	HP1509101_A17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632384/HP1509101_A17.fastq.gz	HP1509101_A17	SAMEA4439392
ERR1632390	ERX1702723	HP1509101_A22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632390/HP1509101_A22.fastq.gz	HP1509101_A22	SAMEA4439398
ERR1632394	ERX1702727	HP1509101_A4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632394/HP1509101_A4.fastq.gz	HP1509101_A4	SAMEA4439402
ERR1632397	ERX1702730	HP1509101_A7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632397/HP1509101_A7.fastq.gz	HP1509101_A7	SAMEA4439405
ERR1632403	ERX1702736	HP1509101_B12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632403/HP1509101_B12.fastq.gz	HP1509101_B12	SAMEA4439411
ERR1632407	ERX1702740	HP1509101_B16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632407/HP1509101_B16.fastq.gz	HP1509101_B16	SAMEA4439415
ERR1632411	ERX1702744	HP1509101_B2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632411/HP1509101_B2.fastq.gz	HP1509101_B2	SAMEA4439419
ERR1632412	ERX1702745	HP1509101_B20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632412/HP1509101_B20.fastq.gz	HP1509101_B20	SAMEA4439420
ERR1632414	ERX1702747	HP1509101_B22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632414/HP1509101_B22.fastq.gz	HP1509101_B22	SAMEA4439422
ERR1632421	ERX1702754	HP1509101_B7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632421/HP1509101_B7.fastq.gz	HP1509101_B7	SAMEA4439429
ERR1632426	ERX1702759	HP1509101_C11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632426/HP1509101_C11.fastq.gz	HP1509101_C11	SAMEA4439434
ERR1632431	ERX1702764	HP1509101_C16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632431/HP1509101_C16.fastq.gz	HP1509101_C16	SAMEA4439439
ERR1632432	ERX1702765	HP1509101_C17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632432/HP1509101_C17.fastq.gz	HP1509101_C17	SAMEA4439440
ERR1632434	ERX1702767	HP1509101_C19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632434/HP1509101_C19.fastq.gz	HP1509101_C19	SAMEA4439442
ERR1632438	ERX1702771	HP1509101_C22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632438/HP1509101_C22.fastq.gz	HP1509101_C22	SAMEA4439446
ERR1632440	ERX1702773	HP1509101_C24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632440/HP1509101_C24.fastq.gz	HP1509101_C24	SAMEA4439448
ERR1632442	ERX1702775	HP1509101_C4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632442/HP1509101_C4.fastq.gz	HP1509101_C4	SAMEA4439450
ERR1632444	ERX1702777	HP1509101_C6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632444/HP1509101_C6.fastq.gz	HP1509101_C6	SAMEA4439452
ERR1632447	ERX1702780	HP1509101_C9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632447/HP1509101_C9.fastq.gz	HP1509101_C9	SAMEA4439455
ERR1632448	ERX1702781	HP1509101_D1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632448/HP1509101_D1.fastq.gz	HP1509101_D1	SAMEA4439456
ERR1632449	ERX1702782	HP1509101_D10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632449/HP1509101_D10.fastq.gz	HP1509101_D10	SAMEA4439457
ERR1632450	ERX1702783	HP1509101_D11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632450/HP1509101_D11.fastq.gz	HP1509101_D11	SAMEA4439458
ERR1632451	ERX1702784	HP1509101_D12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632451/HP1509101_D12.fastq.gz	HP1509101_D12	SAMEA4439459
ERR1632452	ERX1702785	HP1509101_D13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632452/HP1509101_D13.fastq.gz	HP1509101_D13	SAMEA4439460
ERR1632456	ERX1702789	HP1509101_D17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632456/HP1509101_D17.fastq.gz	HP1509101_D17	SAMEA4439464
ERR1632457	ERX1702790	HP1509101_D18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632457/HP1509101_D18.fastq.gz	HP1509101_D18	SAMEA4439465
ERR1632458	ERX1702791	HP1509101_D19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632458/HP1509101_D19.fastq.gz	HP1509101_D19	SAMEA4439466
ERR1632460	ERX1702793	HP1509101_D20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632460/HP1509101_D20.fastq.gz	HP1509101_D20	SAMEA4439468
ERR1632462	ERX1702795	HP1509101_D22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632462/HP1509101_D22.fastq.gz	HP1509101_D22	SAMEA4439470
ERR1632464	ERX1702797	HP1509101_D24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632464/HP1509101_D24.fastq.gz	HP1509101_D24	SAMEA4439472
ERR1632465	ERX1702798	HP1509101_D3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632465/HP1509101_D3.fastq.gz	HP1509101_D3	SAMEA4439473
ERR1632466	ERX1702799	HP1509101_D4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632466/HP1509101_D4.fastq.gz	HP1509101_D4	SAMEA4439474
ERR1632472	ERX1702805	HP1509101_E1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632472/HP1509101_E1.fastq.gz	HP1509101_E1	SAMEA4439480
ERR1632473	ERX1702806	HP1509101_E10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632473/HP1509101_E10.fastq.gz	HP1509101_E10	SAMEA4439481
ERR1632474	ERX1702807	HP1509101_E11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632474/HP1509101_E11.fastq.gz	HP1509101_E11	SAMEA4439482
ERR1632475	ERX1702808	HP1509101_E12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632475/HP1509101_E12.fastq.gz	HP1509101_E12	SAMEA4439483
ERR1632478	ERX1702811	HP1509101_E15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632478/HP1509101_E15.fastq.gz	HP1509101_E15	SAMEA4439486
ERR1632479	ERX1702812	HP1509101_E16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632479/HP1509101_E16.fastq.gz	HP1509101_E16	SAMEA4439487
ERR1632486	ERX1702819	HP1509101_E22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632486/HP1509101_E22.fastq.gz	HP1509101_E22	SAMEA4439494
ERR1632489	ERX1702822	HP1509101_E3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632489/HP1509101_E3.fastq.gz	HP1509101_E3	SAMEA4439497
ERR1632493	ERX1702826	HP1509101_E7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632493/HP1509101_E7.fastq.gz	HP1509101_E7	SAMEA4439501
ERR1632495	ERX1702828	HP1509101_E9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632495/HP1509101_E9.fastq.gz	HP1509101_E9	SAMEA4439503
ERR1632497	ERX1702830	HP1509101_F10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632497/HP1509101_F10.fastq.gz	HP1509101_F10	SAMEA4439505
ERR1632498	ERX1702831	HP1509101_F11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632498/HP1509101_F11.fastq.gz	HP1509101_F11	SAMEA4439506
ERR1632499	ERX1702832	HP1509101_F12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632499/HP1509101_F12.fastq.gz	HP1509101_F12	SAMEA4439507
ERR1632501	ERX1702834	HP1509101_F14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632501/HP1509101_F14.fastq.gz	HP1509101_F14	SAMEA4439509
ERR1632505	ERX1702838	HP1509101_F18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632505/HP1509101_F18.fastq.gz	HP1509101_F18	SAMEA4439513
ERR1632510	ERX1702843	HP1509101_F22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632510/HP1509101_F22.fastq.gz	HP1509101_F22	SAMEA4439518
ERR1632515	ERX1702848	HP1509101_F5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632515/HP1509101_F5.fastq.gz	HP1509101_F5	SAMEA4439523
ERR1632522	ERX1702855	HP1509101_G11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632522/HP1509101_G11.fastq.gz	HP1509101_G11	SAMEA4439530
ERR1632525	ERX1702858	HP1509101_G14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632525/HP1509101_G14.fastq.gz	HP1509101_G14	SAMEA4439533
ERR1632536	ERX1702869	HP1509101_G24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632536/HP1509101_G24.fastq.gz	HP1509101_G24	SAMEA4439544
ERR1632537	ERX1702870	HP1509101_G3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632537/HP1509101_G3.fastq.gz	HP1509101_G3	SAMEA4439545
ERR1632539	ERX1702872	HP1509101_G5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632539/HP1509101_G5.fastq.gz	HP1509101_G5	SAMEA4439547
ERR1632540	ERX1702873	HP1509101_G6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632540/HP1509101_G6.fastq.gz	HP1509101_G6	SAMEA4439548
ERR1632541	ERX1702874	HP1509101_G7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632541/HP1509101_G7.fastq.gz	HP1509101_G7	SAMEA4439549
ERR1632542	ERX1702875	HP1509101_G8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632542/HP1509101_G8.fastq.gz	HP1509101_G8	SAMEA4439550
ERR1632543	ERX1702876	HP1509101_G9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632543/HP1509101_G9.fastq.gz	HP1509101_G9	SAMEA4439551
ERR1632546	ERX1702879	HP1509101_H11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632546/HP1509101_H11.fastq.gz	HP1509101_H11	SAMEA4439554
ERR1632547	ERX1702880	HP1509101_H12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632547/HP1509101_H12.fastq.gz	HP1509101_H12	SAMEA4439555
ERR1632550	ERX1702883	HP1509101_H15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632550/HP1509101_H15.fastq.gz	HP1509101_H15	SAMEA4439558
ERR1632552	ERX1702885	HP1509101_H17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632552/HP1509101_H17.fastq.gz	HP1509101_H17	SAMEA4439560
ERR1632556	ERX1702889	HP1509101_H20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632556/HP1509101_H20.fastq.gz	HP1509101_H20	SAMEA4439564
ERR1632557	ERX1702890	HP1509101_H21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632557/HP1509101_H21.fastq.gz	HP1509101_H21	SAMEA4439565
ERR1632560	ERX1702893	HP1509101_H24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632560/HP1509101_H24.fastq.gz	HP1509101_H24	SAMEA4439568
ERR1632561	ERX1702894	HP1509101_H3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632561/HP1509101_H3.fastq.gz	HP1509101_H3	SAMEA4439569
ERR1632566	ERX1702899	HP1509101_H8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632566/HP1509101_H8.fastq.gz	HP1509101_H8	SAMEA4439574
ERR1632569	ERX1702902	HP1509101_I10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632569/HP1509101_I10.fastq.gz	HP1509101_I10	SAMEA4439577
ERR1632571	ERX1702904	HP1509101_I12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632571/HP1509101_I12.fastq.gz	HP1509101_I12	SAMEA4439579
ERR1632578	ERX1702911	HP1509101_I19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632578/HP1509101_I19.fastq.gz	HP1509101_I19	SAMEA4439586
ERR1632590	ERX1702923	HP1509101_I8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632590/HP1509101_I8.fastq.gz	HP1509101_I8	SAMEA4439598
ERR1632592	ERX1702925	HP1509101_J1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632592/HP1509101_J1.fastq.gz	HP1509101_J1	SAMEA4439600
ERR1632594	ERX1702927	HP1509101_J11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632594/HP1509101_J11.fastq.gz	HP1509101_J11	SAMEA4439602
ERR1632595	ERX1702928	HP1509101_J12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632595/HP1509101_J12.fastq.gz	HP1509101_J12	SAMEA4439603
ERR1632597	ERX1702930	HP1509101_J14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632597/HP1509101_J14.fastq.gz	HP1509101_J14	SAMEA4439605
ERR1632598	ERX1702931	HP1509101_J15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632598/HP1509101_J15.fastq.gz	HP1509101_J15	SAMEA4439606
ERR1632599	ERX1702932	HP1509101_J16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632599/HP1509101_J16.fastq.gz	HP1509101_J16	SAMEA4439607
ERR1632601	ERX1702934	HP1509101_J18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632601/HP1509101_J18.fastq.gz	HP1509101_J18	SAMEA4439609
ERR1632607	ERX1702940	HP1509101_J23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632607/HP1509101_J23.fastq.gz	HP1509101_J23	SAMEA4439615
ERR1632610	ERX1702943	HP1509101_J4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632610/HP1509101_J4.fastq.gz	HP1509101_J4	SAMEA4439618
ERR1632614	ERX1702947	HP1509101_J8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632614/HP1509101_J8.fastq.gz	HP1509101_J8	SAMEA4439622
ERR1632615	ERX1702948	HP1509101_J9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632615/HP1509101_J9.fastq.gz	HP1509101_J9	SAMEA4439623
ERR1632619	ERX1702952	HP1509101_K12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632619/HP1509101_K12.fastq.gz	HP1509101_K12	SAMEA4439627
ERR1632626	ERX1702959	HP1509101_K19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632626/HP1509101_K19.fastq.gz	HP1509101_K19	SAMEA4439634
ERR1632627	ERX1702960	HP1509101_K2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632627/HP1509101_K2.fastq.gz	HP1509101_K2	SAMEA4439635
ERR1632629	ERX1702962	HP1509101_K21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632629/HP1509101_K21.fastq.gz	HP1509101_K21	SAMEA4439637
ERR1632635	ERX1702968	HP1509101_K5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632635/HP1509101_K5.fastq.gz	HP1509101_K5	SAMEA4439643
ERR1632637	ERX1702970	HP1509101_K7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632637/HP1509101_K7.fastq.gz	HP1509101_K7	SAMEA4439645
ERR1632642	ERX1702975	HP1509101_L11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632642/HP1509101_L11.fastq.gz	HP1509101_L11	SAMEA4439650
ERR1632643	ERX1702976	HP1509101_L12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632643/HP1509101_L12.fastq.gz	HP1509101_L12	SAMEA4439651
ERR1632644	ERX1702977	HP1509101_L13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632644/HP1509101_L13.fastq.gz	HP1509101_L13	SAMEA4439652
ERR1632645	ERX1702978	HP1509101_L14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632645/HP1509101_L14.fastq.gz	HP1509101_L14	SAMEA4439653
ERR1632649	ERX1702982	HP1509101_L18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632649/HP1509101_L18.fastq.gz	HP1509101_L18	SAMEA4439657
ERR1632657	ERX1702990	HP1509101_L3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632657/HP1509101_L3.fastq.gz	HP1509101_L3	SAMEA4439665
ERR1632659	ERX1702992	HP1509101_L5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632659/HP1509101_L5.fastq.gz	HP1509101_L5	SAMEA4439667
ERR1632661	ERX1702994	HP1509101_L7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632661/HP1509101_L7.fastq.gz	HP1509101_L7	SAMEA4439669
ERR1632670	ERX1703003	HP1509101_M15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632670/HP1509101_M15.fastq.gz	HP1509101_M15	SAMEA4439678
ERR1632678	ERX1703011	HP1509101_M22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632678/HP1509101_M22.fastq.gz	HP1509101_M22	SAMEA4439686
ERR1632679	ERX1703012	HP1509101_M23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632679/HP1509101_M23.fastq.gz	HP1509101_M23	SAMEA4439687
ERR1632680	ERX1703013	HP1509101_M24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632680/HP1509101_M24.fastq.gz	HP1509101_M24	SAMEA4439688
ERR1632681	ERX1703014	HP1509101_M3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632681/HP1509101_M3.fastq.gz	HP1509101_M3	SAMEA4439689
ERR1632684	ERX1703017	HP1509101_M6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632684/HP1509101_M6.fastq.gz	HP1509101_M6	SAMEA4439692
ERR1632686	ERX1703019	HP1509101_M8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632686/HP1509101_M8.fastq.gz	HP1509101_M8	SAMEA4439694
ERR1632689	ERX1703022	HP1509101_N10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632689/HP1509101_N10.fastq.gz	HP1509101_N10	SAMEA4439697
ERR1632694	ERX1703027	HP1509101_N15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632694/HP1509101_N15.fastq.gz	HP1509101_N15	SAMEA4439702
ERR1632699	ERX1703032	HP1509101_N2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632699/HP1509101_N2.fastq.gz	HP1509101_N2	SAMEA4439707
ERR1632700	ERX1703033	HP1509101_N20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632700/HP1509101_N20.fastq.gz	HP1509101_N20	SAMEA4439708
ERR1632702	ERX1703035	HP1509101_N22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632702/HP1509101_N22.fastq.gz	HP1509101_N22	SAMEA4439710
ERR1632707	ERX1703040	HP1509101_N5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632707/HP1509101_N5.fastq.gz	HP1509101_N5	SAMEA4439715
ERR1632708	ERX1703041	HP1509101_N6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632708/HP1509101_N6.fastq.gz	HP1509101_N6	SAMEA4439716
ERR1632710	ERX1703043	HP1509101_N8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632710/HP1509101_N8.fastq.gz	HP1509101_N8	SAMEA4439718
ERR1632712	ERX1703045	HP1509101_O1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632712/HP1509101_O1.fastq.gz	HP1509101_O1	SAMEA4439720
ERR1632713	ERX1703046	HP1509101_O10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1632713/HP1509101_O10.fastq.gz	HP1509101_O10	SAMEA4439721
